Date,Block,Demand
03-09-2022,31,9096
03-09-2022,32,9192
03-09-2022,33,9302
03-09-2022,34,9554
03-09-2022,35,9194.25
03-09-2022,36,9727
03-09-2022,37,9883
03-09-2022,38,9978
03-09-2022,39,9835
03-09-2022,40,9922
03-09-2022,41,9833
03-09-2022,42,9894
03-09-2022,43,9874
03-09-2022,44,9885
03-09-2022,45,10312
03-09-2022,46,10697
03-09-2022,47,11258
03-09-2022,48,11594
03-09-2022,49,11912
03-09-2022,50,11948
03-09-2022,51,11337
03-09-2022,52,11314
03-09-2022,53,10798
03-09-2022,54,10766
03-09-2022,55,10960
03-09-2022,56,11127
03-09-2022,57,10893
03-09-2022,58,10967
03-09-2022,59,10824
03-09-2022,60,11059.48828
03-09-2022,61,11090
03-09-2022,62,11168
03-09-2022,63,11126
03-09-2022,64,10989.5
03-09-2022,65,10711
03-09-2022,66,10569
03-09-2022,67,10498
03-09-2022,68,10170
03-09-2022,69,10463
03-09-2022,70,10360
03-09-2022,71,10345
03-09-2022,72,10264
03-09-2022,73,10232
03-09-2022,74,10360
03-09-2022,75,10220
03-09-2022,76,10202
03-09-2022,77,10185
03-09-2022,78,10183
03-09-2022,79,9697
03-09-2022,80,9715
03-09-2022,81,9653
03-09-2022,82,9690
03-09-2022,83,10147
03-09-2022,84,10262
03-09-2022,85,10330
03-09-2022,86,10349
03-09-2022,87,10278
03-09-2022,88,10146
03-09-2022,89,10798
03-09-2022,90,10907
03-09-2022,91,11469
03-09-2022,92,11523
03-09-2022,93,11516
03-09-2022,94,11487
03-09-2022,95,11400
03-09-2022,96,11284
03-09-2022,1,6283
03-09-2022,2,6143
03-09-2022,3,6075
03-09-2022,4,6012
03-09-2022,5,5922
03-09-2022,6,5843
03-09-2022,7,5762
03-09-2022,8,5705
03-09-2022,9,5620
03-09-2022,10,5523
03-09-2022,11,5484
03-09-2022,12,5401
03-09-2022,13,5339
03-09-2022,14,5213
03-09-2022,15,5150
03-09-2022,16,5093
03-09-2022,17,5033
03-09-2022,18,4974
03-09-2022,19,4932
03-09-2022,20,4875
03-09-2022,21,4820
03-09-2022,22,4774
03-09-2022,23,4728
03-09-2022,24,4676
03-09-2022,25,4599
03-09-2022,26,4597
03-09-2022,27,4535
03-09-2022,28,4517
03-09-2022,29,4489
03-09-2022,30,4476
03-09-2022,31,4393
03-09-2022,32,4352
03-09-2022,33,4437.25
03-09-2022,34,4379
03-09-2022,35,4545.75
03-09-2022,36,4431
03-09-2022,37,4495
03-09-2022,38,4596
03-09-2022,39,4724
03-09-2022,40,4844
03-09-2022,41,4884
03-09-2022,42,4994
03-09-2022,43,5064
03-09-2022,44,5114
03-09-2022,45,5221
03-09-2022,46,5323
03-09-2022,47,5356
03-09-2022,48,5299
03-09-2022,49,5338
03-09-2022,50,5358
03-09-2022,51,5371
03-09-2022,52,5417
03-09-2022,53,5391
03-09-2022,54,5395
03-09-2022,55,5459
03-09-2022,56,5565
03-09-2022,57,5664
03-09-2022,58,5727
03-09-2022,59,5831
03-09-2022,60,6140.507813
03-09-2022,61,5980
03-09-2022,62,6017
03-09-2022,63,6015
03-09-2022,64,6192.5
03-09-2022,65,5965
03-09-2022,66,5915
03-09-2022,67,5869
03-09-2022,68,6007.25
03-09-2022,69,5744
03-09-2022,70,5683
03-09-2022,71,5691
03-09-2022,72,5579
03-09-2022,73,5496
03-09-2022,74,5371
03-09-2022,75,5361
03-09-2022,76,5346
03-09-2022,77,5348
03-09-2022,78,5475
03-09-2022,79,5497
03-09-2022,80,5495
03-09-2022,81,5452
03-09-2022,82,5520
03-09-2022,83,5555
03-09-2022,84,5535
03-09-2022,85,5567
03-09-2022,86,5703
03-09-2022,87,5825
03-09-2022,88,5927
03-09-2022,89,6000
03-09-2022,90,6089
03-09-2022,91,6214
03-09-2022,92,6260
03-09-2022,93,6307
03-09-2022,94,6347
03-09-2022,95,6283
03-09-2022,96,6244
03-09-2022,1,2659
03-09-2022,2,2622
03-09-2022,3,2570
03-09-2022,4,2549
03-09-2022,5,2523
03-09-2022,6,2505
03-09-2022,7,2500
03-09-2022,8,2418.125
03-09-2022,9,2469
03-09-2022,10,2449
03-09-2022,11,2435
03-09-2022,12,2429
03-09-2022,13,2414
03-09-2022,14,2400
03-09-2022,15,2382
03-09-2022,16,2384
03-09-2022,17,2383
03-09-2022,18,2406
03-09-2022,19,2412
03-09-2022,20,2418
03-09-2022,21,2465
03-09-2022,22,2485
03-09-2022,23,2549
03-09-2022,24,2589
03-09-2022,25,2628
03-09-2022,26,2687
03-09-2022,27,2758
03-09-2022,28,2770
03-09-2022,29,2771
03-09-2022,30,2769
03-09-2022,31,2795
03-09-2022,32,2768
03-09-2022,33,2750
03-09-2022,34,2792
03-09-2022,35,2807.5
03-09-2022,36,2809
03-09-2022,37,2851
03-09-2022,38,2888
03-09-2022,39,2944
03-09-2022,40,2953
03-09-2022,41,2951
03-09-2022,42,2961
03-09-2022,43,2990
03-09-2022,44,2999
03-09-2022,45,3036
03-09-2022,46,3011
03-09-2022,47,3033
03-09-2022,48,3041
03-09-2022,49,3055
03-09-2022,50,3033
03-09-2022,51,3036
03-09-2022,52,3042
03-09-2022,53,2959
03-09-2022,54,2966
03-09-2022,55,3005
03-09-2022,56,3016
03-09-2022,57,3056
03-09-2022,58,3082
03-09-2022,59,3114
03-09-2022,60,2981.775035
03-09-2022,61,3121
03-09-2022,62,3160
03-09-2022,63,3165
03-09-2022,64,3033.25
03-09-2022,65,3176
03-09-2022,66,3183
03-09-2022,67,3197
03-09-2022,68,3088
03-09-2022,69,3132
03-09-2022,70,3140
03-09-2022,71,3085
03-09-2022,72,3122
03-09-2022,73,3120
03-09-2022,74,3189
03-09-2022,75,3329
03-09-2022,76,3454.15625
03-09-2022,77,3621
03-09-2022,78,3651
03-09-2022,79,3572
03-09-2022,80,3563
03-09-2022,81,3405.75
03-09-2022,82,3523
03-09-2022,83,3505
03-09-2022,84,3514
03-09-2022,85,3460
03-09-2022,86,3434
03-09-2022,87,3416
03-09-2022,88,3379
03-09-2022,89,3373
03-09-2022,90,3326
03-09-2022,91,3231
03-09-2022,92,3112
03-09-2022,93,3041
03-09-2022,94,2959
03-09-2022,95,2878
03-09-2022,96,2832
03-09-2022,1,256
03-09-2022,2,251
03-09-2022,3,250
03-09-2022,4,249
03-09-2022,5,247
03-09-2022,6,243
03-09-2022,7,235
03-09-2022,8,239
03-09-2022,9,236
03-09-2022,10,235
03-09-2022,11,229
03-09-2022,12,232
03-09-2022,13,230
03-09-2022,14,228
03-09-2022,15,231
03-09-2022,16,230
03-09-2022,17,227
03-09-2022,18,229
03-09-2022,19,227
03-09-2022,20,197
03-09-2022,21,191
03-09-2022,22,189
03-09-2022,23,178
03-09-2022,24,183
03-09-2022,25,186
03-09-2022,26,188
03-09-2022,27,192
03-09-2022,28,191
03-09-2022,29,198
03-09-2022,30,197
03-09-2022,31,203
03-09-2022,32,204
03-09-2022,33,207
03-09-2022,34,209
03-09-2022,35,211.875
03-09-2022,36,218
03-09-2022,37,217
03-09-2022,38,212
03-09-2022,39,206
03-09-2022,40,216
03-09-2022,41,224
03-09-2022,42,228
03-09-2022,43,197
03-09-2022,44,192
03-09-2022,45,198
03-09-2022,46,211.75
03-09-2022,47,191
03-09-2022,48,194
03-09-2022,49,200
03-09-2022,50,205
03-09-2022,51,197
03-09-2022,52,205
03-09-2022,53,209
03-09-2022,54,208
03-09-2022,55,201
03-09-2022,56,210
03-09-2022,57,214
03-09-2022,58,210
03-09-2022,59,213
03-09-2022,60,219.9726563
03-09-2022,61,207
03-09-2022,62,204
03-09-2022,63,198
03-09-2022,64,217.5
03-09-2022,65,217.5
03-09-2022,66,184
03-09-2022,67,181
03-09-2022,68,224.125
03-09-2022,69,187
03-09-2022,70,188
03-09-2022,71,202
03-09-2022,72,233
03-09-2022,73,247
03-09-2022,74,257
03-09-2022,75,250
03-09-2022,76,265
03-09-2022,77,262
03-09-2022,78,290.25
03-09-2022,79,266
03-09-2022,80,269
03-09-2022,81,264
03-09-2022,82,267
03-09-2022,83,260
03-09-2022,84,259
03-09-2022,85,281
03-09-2022,86,257
03-09-2022,87,256
03-09-2022,88,253
03-09-2022,89,251
03-09-2022,90,250
03-09-2022,91,236
03-09-2022,92,241
03-09-2022,93,236
03-09-2022,94,230
03-09-2022,95,239
03-09-2022,96,234
03-09-2022,1,46
03-09-2022,2,44
03-09-2022,3,46.59375
03-09-2022,4,43
03-09-2022,5,42
03-09-2022,6,41
03-09-2022,7,42.76349607
03-09-2022,8,40.95629883
03-09-2022,9,40
03-09-2022,10,39
03-09-2022,11,41
03-09-2022,12,41.4621582
03-09-2022,13,39
03-09-2022,14,39.13891602
03-09-2022,15,39.3026123
03-09-2022,16,40.00003753
03-09-2022,17,40
03-09-2022,18,39.35180664
03-09-2022,19,41
03-09-2022,20,42
03-09-2022,21,45
03-09-2022,22,47
03-09-2022,23,52
03-09-2022,24,56
03-09-2022,25,63
03-09-2022,26,67
03-09-2022,27,71
03-09-2022,28,76
03-09-2022,29,78
03-09-2022,30,81
03-09-2022,31,83
03-09-2022,32,87.75
03-09-2022,33,86
03-09-2022,34,84
03-09-2022,35,75.25
03-09-2022,36,77
03-09-2022,37,78
03-09-2022,38,76
03-09-2022,39,77
03-09-2022,40,68.59182739
03-09-2022,41,76
03-09-2022,42,71
03-09-2022,43,72
03-09-2022,44,70
03-09-2022,45,74
03-09-2022,46,73
03-09-2022,47,75
03-09-2022,48,74
03-09-2022,49,72
03-09-2022,50,73
03-09-2022,51,74
03-09-2022,52,67.9375
03-09-2022,53,78
03-09-2022,54,73
03-09-2022,55,75
03-09-2022,56,78
03-09-2022,57,81
03-09-2022,58,85
03-09-2022,59,77
03-09-2022,60,78.80151367
03-09-2022,61,84.890625
03-09-2022,62,96
03-09-2022,63,90.5
03-09-2022,64,94.5
03-09-2022,65,103
03-09-2022,66,96.0625
03-09-2022,67,98
03-09-2022,68,93.00024414
03-09-2022,69,104.2080688
03-09-2022,70,111
03-09-2022,71,108.5
03-09-2022,72,112
03-09-2022,73,109
03-09-2022,74,110
03-09-2022,75,109
03-09-2022,76,107
03-09-2022,77,97.76171875
03-09-2022,78,104
03-09-2022,79,102
03-09-2022,80,100
03-09-2022,81,99
03-09-2022,82,98
03-09-2022,83,95
03-09-2022,84,96
03-09-2022,85,92
03-09-2022,86,88
03-09-2022,87,86
03-09-2022,88,81
03-09-2022,89,74
03-09-2022,90,70
03-09-2022,91,66
03-09-2022,92,59
03-09-2022,93,56
03-09-2022,94,53
03-09-2022,95,51
03-09-2022,96,50
03-09-2022,1,85
03-09-2022,2,84
03-09-2022,3,83
03-09-2022,4,77
03-09-2022,5,78
03-09-2022,6,77.25
03-09-2022,7,79
03-09-2022,8,75.33105469
03-09-2022,9,77
03-09-2022,10,76
03-09-2022,11,77
03-09-2022,12,76
03-09-2022,13,74.85571289
03-09-2022,14,78
03-09-2022,15,77
03-09-2022,16,80
03-09-2022,17,79
03-09-2022,18,82
03-09-2022,19,84
03-09-2022,20,89
03-09-2022,21,99
03-09-2022,22,112
03-09-2022,23,122
03-09-2022,24,129
03-09-2022,25,136
03-09-2022,26,143
03-09-2022,27,145
03-09-2022,28,144
03-09-2022,29,143
03-09-2022,30,139
03-09-2022,31,140
03-09-2022,32,137
03-09-2022,33,131
03-09-2022,34,123.7648926
03-09-2022,35,127
03-09-2022,36,122.5859375
03-09-2022,37,120
03-09-2022,38,114
03-09-2022,39,116
03-09-2022,40,117
03-09-2022,41,100
03-09-2022,42,102
03-09-2022,43,100
03-09-2022,44,112.75
03-09-2022,45,107.4362793
03-09-2022,46,97
03-09-2022,47,93
03-09-2022,48,92
03-09-2022,49,86
03-09-2022,50,103.40625
03-09-2022,51,87
03-09-2022,52,88
03-09-2022,53,94
03-09-2022,54,99
03-09-2022,55,104
03-09-2022,56,103
03-09-2022,57,106
03-09-2022,58,109.96875
03-09-2022,59,111.59375
03-09-2022,60,114.0087891
03-09-2022,61,114
03-09-2022,62,106
03-09-2022,63,116
03-09-2022,64,126.5
03-09-2022,65,124
03-09-2022,66,128
03-09-2022,67,125
03-09-2022,68,137.25
03-09-2022,69,143
03-09-2022,70,151
03-09-2022,71,156
03-09-2022,72,180
03-09-2022,73,193
03-09-2022,74,187
03-09-2022,75,183
03-09-2022,76,173
03-09-2022,77,164
03-09-2022,78,157
03-09-2022,79,148
03-09-2022,80,147
03-09-2022,81,138
03-09-2022,82,139
03-09-2022,83,136
03-09-2022,84,134
03-09-2022,85,126
03-09-2022,86,122
03-09-2022,87,118
03-09-2022,88,112
03-09-2022,89,109
03-09-2022,90,105
03-09-2022,91,97
03-09-2022,92,94
03-09-2022,93,89.75
03-09-2022,94,88
03-09-2022,95,87
03-09-2022,96,84.2578125
03-09-2022,1,222.75
03-09-2022,2,225.7659719
03-09-2022,3,230.3533411
03-09-2022,4,215.0840054
03-09-2022,5,219.0944549
03-09-2022,6,216.0594189
03-09-2022,7,218.4109969
03-09-2022,8,218.0324652
03-09-2022,9,214.3619058
03-09-2022,10,211.0244715
03-09-2022,11,214.9951408
03-09-2022,12,208.5
03-09-2022,13,219.9948645
03-09-2022,14,211.2466097
03-09-2022,15,212.0251637
03-09-2022,16,213.0088048
03-09-2022,17,215
03-09-2022,18,211
03-09-2022,19,216
03-09-2022,20,217
03-09-2022,21,218
03-09-2022,22,222
03-09-2022,23,224
03-09-2022,24,235
03-09-2022,25,239
03-09-2022,26,242
03-09-2022,27,227
03-09-2022,28,255
03-09-2022,29,259
03-09-2022,30,256
03-09-2022,31,260
03-09-2022,32,261
03-09-2022,33,265
03-09-2022,34,267
03-09-2022,35,233.0773038
03-09-2022,36,263
03-09-2022,37,258
03-09-2022,38,242.4162974
03-09-2022,39,259
03-09-2022,40,244.2380297
03-09-2022,41,234.74809
03-09-2022,42,228.6518567
03-09-2022,43,228
03-09-2022,44,229
03-09-2022,45,232
03-09-2022,46,231
03-09-2022,47,225.6319479
03-09-2022,48,224.8836319
03-09-2022,49,221.2640927
03-09-2022,50,225.1182386
03-09-2022,51,223.9025682
03-09-2022,52,218.3534335
03-09-2022,53,214.9215159
03-09-2022,54,229
03-09-2022,55,221
03-09-2022,56,237
03-09-2022,57,239
03-09-2022,58,215.111939
03-09-2022,59,221.0023127
03-09-2022,60,228.9336772
03-09-2022,61,240
03-09-2022,62,248
03-09-2022,63,252
03-09-2022,64,247.5
03-09-2022,65,259
03-09-2022,66,252
03-09-2022,67,257
03-09-2022,68,267.75
03-09-2022,69,275
03-09-2022,70,267
03-09-2022,71,279
03-09-2022,72,301
03-09-2022,73,315
03-09-2022,74,323
03-09-2022,75,317
03-09-2022,76,312
03-09-2022,77,301
03-09-2022,78,314
03-09-2022,79,311
03-09-2022,80,307
03-09-2022,81,292
03-09-2022,82,291
03-09-2022,83,292
03-09-2022,84,287
03-09-2022,85,276
03-09-2022,86,283.6417816
03-09-2022,87,271
03-09-2022,88,267
03-09-2022,89,260
03-09-2022,90,247
03-09-2022,91,240
03-09-2022,92,235
03-09-2022,93,223
03-09-2022,94,236.0596022
03-09-2022,95,220
03-09-2022,96,216
03-09-2022,1,1425
03-09-2022,2,1404
03-09-2022,3,1319
03-09-2022,4,1294
03-09-2022,5,1298
03-09-2022,6,1282
03-09-2022,7,1257
03-09-2022,8,1291
03-09-2022,9,1282
03-09-2022,10,1267
03-09-2022,11,1257
03-09-2022,12,1276
03-09-2022,13,1261
03-09-2022,14,1263
03-09-2022,15,1250
03-09-2022,16,1245
03-09-2022,17,1250
03-09-2022,18,1263
03-09-2022,19,1275
03-09-2022,20,1336
03-09-2022,21,1450
03-09-2022,22,1572
03-09-2022,23,1704
03-09-2022,24,1861
03-09-2022,25,2108
03-09-2022,26,2170
03-09-2022,27,2309
03-09-2022,28,2217
03-09-2022,29,2297
03-09-2022,30,2312
03-09-2022,31,2290
03-09-2022,32,2398
03-09-2022,33,2276
03-09-2022,34,2336
03-09-2022,35,2441.5
03-09-2022,36,2262
03-09-2022,37,2388
03-09-2022,38,2418
03-09-2022,39,2466
03-09-2022,40,2432
03-09-2022,41,2421
03-09-2022,42,2396
03-09-2022,43,2361
03-09-2022,44,2334
03-09-2022,45,2304
03-09-2022,46,2296
03-09-2022,47,2272
03-09-2022,48,2270
03-09-2022,49,2252
03-09-2022,50,2200
03-09-2022,51,2218
03-09-2022,52,2237
03-09-2022,53,2224
03-09-2022,54,2206
03-09-2022,55,2147
03-09-2022,56,2171
03-09-2022,57,2192
03-09-2022,58,2231
03-09-2022,59,2217
03-09-2022,60,2362.629883
03-09-2022,61,2262
03-09-2022,62,2297
03-09-2022,63,2259
03-09-2022,64,2269.5
03-09-2022,65,2233
03-09-2022,66,2279
03-09-2022,67,2284
03-09-2022,68,2301.25
03-09-2022,69,2242
03-09-2022,70,2275
03-09-2022,71,2265
03-09-2022,72,2258
03-09-2022,73,2263
03-09-2022,74,2276
03-09-2022,75,2261
03-09-2022,76,2288
03-09-2022,77,2411
03-09-2022,78,2290
03-09-2022,79,2342
03-09-2022,80,2332
03-09-2022,81,2305
03-09-2022,82,2481
03-09-2022,83,2502
03-09-2022,84,2478
03-09-2022,85,2388
03-09-2022,86,2270
03-09-2022,87,2196
03-09-2022,88,2069
03-09-2022,89,1949
03-09-2022,90,1818
03-09-2022,91,1707
03-09-2022,92,1653
03-09-2022,93,1588
03-09-2022,94,1578
03-09-2022,95,1521
03-09-2022,96,1466
03-09-2022,1,6155
03-09-2022,2,6193
03-09-2022,3,6019
03-09-2022,4,6071
03-09-2022,5,6190
03-09-2022,6,6005
03-09-2022,7,6091
03-09-2022,8,6033
03-09-2022,9,6124
03-09-2022,10,6055
03-09-2022,11,6146
03-09-2022,12,5981
03-09-2022,13,5938
03-09-2022,14,6065
03-09-2022,15,5939
03-09-2022,16,5843
03-09-2022,17,5919
03-09-2022,18,5910
03-09-2022,19,5839
03-09-2022,20,5979
03-09-2022,21,5791
03-09-2022,22,5737
03-09-2022,23,5712
03-09-2022,24,5729
03-09-2022,25,5397
03-09-2022,26,5596
03-09-2022,27,5597
03-09-2022,28,5646
03-09-2022,29,5621
03-09-2022,30,5617
03-09-2022,31,5562
03-09-2022,32,5748
03-09-2022,33,5780
03-09-2022,34,5718
03-09-2022,35,5451.75
03-09-2022,36,5771
03-09-2022,37,5763
03-09-2022,38,5645
03-09-2022,39,5640
03-09-2022,40,5584
03-09-2022,41,5640
03-09-2022,42,5728
03-09-2022,43,5909
03-09-2022,44,5910
03-09-2022,45,5669
03-09-2022,46,5635
03-09-2022,47,5640
03-09-2022,48,5583
03-09-2022,49,5715
03-09-2022,50,5650
03-09-2022,51,5663
03-09-2022,52,5652
03-09-2022,53,5670
03-09-2022,54,5602
03-09-2022,55,5537
03-09-2022,56,5431
03-09-2022,57,5392
03-09-2022,58,5379
03-09-2022,59,5439
03-09-2022,60,5628.28125
03-09-2022,61,5436
03-09-2022,62,5523
03-09-2022,63,5517
03-09-2022,64,5647.75
03-09-2022,65,5452
03-09-2022,66,5234
03-09-2022,67,5193
03-09-2022,68,5520
03-09-2022,69,5096
03-09-2022,70,5128
03-09-2022,71,5116
03-09-2022,72,5187
03-09-2022,73,5384
03-09-2022,74,5527
03-09-2022,75,5636
03-09-2022,76,5650
03-09-2022,77,5626
03-09-2022,78,5633
03-09-2022,79,5632
03-09-2022,80,5650
03-09-2022,81,5766
03-09-2022,82,5669
03-09-2022,83,5786
03-09-2022,84,5769
03-09-2022,85,5665
03-09-2022,86,5657
03-09-2022,87,5687
03-09-2022,88,5729
03-09-2022,89,5672
03-09-2022,90,5881
03-09-2022,91,5868
03-09-2022,92,5755
03-09-2022,93,5723
03-09-2022,94,5732
03-09-2022,95,5721
03-09-2022,96,5614
03-09-2022,1,95
03-09-2022,2,93
03-09-2022,3,92.4296875
03-09-2022,4,90
03-09-2022,5,91
03-09-2022,6,90
03-09-2022,7,89
03-09-2022,8,88.25
03-09-2022,9,88
03-09-2022,10,86
03-09-2022,11,87
03-09-2022,12,86
03-09-2022,13,85
03-09-2022,14,84.94140625
03-09-2022,15,84
03-09-2022,16,82
03-09-2022,17,84
03-09-2022,18,83
03-09-2022,19,85
03-09-2022,20,92
03-09-2022,21,102
03-09-2022,22,112
03-09-2022,23,127
03-09-2022,24,135
03-09-2022,25,121
03-09-2022,26,135
03-09-2022,27,130
03-09-2022,28,127
03-09-2022,29,132
03-09-2022,30,130
03-09-2022,31,126
03-09-2022,32,121
03-09-2022,33,108
03-09-2022,34,109
03-09-2022,35,118.4375
03-09-2022,36,117
03-09-2022,37,108
03-09-2022,38,113
03-09-2022,39,105
03-09-2022,40,107
03-09-2022,41,113
03-09-2022,42,101
03-09-2022,43,99
03-09-2022,44,90
03-09-2022,45,94
03-09-2022,46,100
03-09-2022,47,109
03-09-2022,48,111
03-09-2022,49,107
03-09-2022,50,106
03-09-2022,51,131
03-09-2022,52,117.125
03-09-2022,53,112.0625
03-09-2022,54,104.921875
03-09-2022,55,110.734375
03-09-2022,56,118.25
03-09-2022,57,124.9375
03-09-2022,58,123
03-09-2022,59,124
03-09-2022,60,129.1469727
03-09-2022,61,130
03-09-2022,62,132
03-09-2022,63,133
03-09-2022,64,134.25
03-09-2022,65,142
03-09-2022,66,138
03-09-2022,67,141
03-09-2022,68,142.8125
03-09-2022,69,141
03-09-2022,70,147
03-09-2022,71,148
03-09-2022,72,145.25
03-09-2022,73,144
03-09-2022,74,141
03-09-2022,75,148.421875
03-09-2022,76,138
03-09-2022,77,147
03-09-2022,78,140
03-09-2022,79,135
03-09-2022,80,131
03-09-2022,81,127
03-09-2022,82,131
03-09-2022,83,127
03-09-2022,84,122
03-09-2022,85,119
03-09-2022,86,113
03-09-2022,87,111
03-09-2022,88,112
03-09-2022,89,113
03-09-2022,90,110
03-09-2022,91,106
03-09-2022,92,99
03-09-2022,93,100
03-09-2022,94,99
03-09-2022,95,95
03-09-2022,96,92
03-09-2022,1,82
03-09-2022,2,81
03-09-2022,3,76
03-09-2022,4,82
03-09-2022,5,79
03-09-2022,6,75
03-09-2022,7,77
03-09-2022,8,86
03-09-2022,9,81
03-09-2022,10,83
03-09-2022,11,81
03-09-2022,12,78
03-09-2022,13,80
03-09-2022,14,74
03-09-2022,15,75
03-09-2022,16,86.78710938
03-09-2022,17,77
03-09-2022,18,67
03-09-2022,19,78
03-09-2022,20,77
03-09-2022,21,80
03-09-2022,22,83
03-09-2022,23,82
03-09-2022,24,84
03-09-2022,25,86
03-09-2022,26,92
03-09-2022,27,96
03-09-2022,28,100
03-09-2022,29,97
03-09-2022,30,100
03-09-2022,31,95
03-09-2022,32,98
03-09-2022,33,97
03-09-2022,34,96
03-09-2022,35,102.6133766
03-09-2022,36,92
03-09-2022,37,102.59375
03-09-2022,38,100.28125
03-09-2022,39,99.96234131
03-09-2022,40,90.51283235
03-09-2022,41,80
03-09-2022,42,78
03-09-2022,43,81
03-09-2022,44,68
03-09-2022,45,81
03-09-2022,46,87
03-09-2022,47,82
03-09-2022,48,88
03-09-2022,49,104.367856
03-09-2022,50,99.98146057
03-09-2022,51,89
03-09-2022,52,82
03-09-2022,53,96.39479065
03-09-2022,54,92
03-09-2022,55,93
03-09-2022,56,94
03-09-2022,57,95
03-09-2022,58,92
03-09-2022,59,88
03-09-2022,60,103.2460938
03-09-2022,61,87
03-09-2022,62,83
03-09-2022,63,86
03-09-2022,64,103.5703125
03-09-2022,65,95
03-09-2022,66,94
03-09-2022,67,98
03-09-2022,68,107.1191406
03-09-2022,69,97
03-09-2022,70,94
03-09-2022,71,103
03-09-2022,72,105
03-09-2022,73,107
03-09-2022,74,113
03-09-2022,75,125.6978188
03-09-2022,76,109
03-09-2022,77,108
03-09-2022,78,124
03-09-2022,79,128.375
03-09-2022,80,104
03-09-2022,81,111
03-09-2022,82,110
03-09-2022,83,121.296875
03-09-2022,84,106
03-09-2022,85,101
03-09-2022,86,97
03-09-2022,87,94
03-09-2022,88,93
03-09-2022,89,91
03-09-2022,90,88
03-09-2022,91,80
03-09-2022,92,83
03-09-2022,93,82
03-09-2022,94,96.7578125
03-09-2022,95,92.96777344
03-09-2022,96,79
03-09-2022,1,38
03-09-2022,2,39
03-09-2022,3,36
03-09-2022,4,38
03-09-2022,5,37
03-09-2022,6,41.89658785
03-09-2022,7,36
03-09-2022,8,40.578125
03-09-2022,9,39.94140625
03-09-2022,10,35
03-09-2022,11,36
03-09-2022,12,39.34615326
03-09-2022,13,35
03-09-2022,14,39.53411656
03-09-2022,15,39.484375
03-09-2022,16,36
03-09-2022,17,39.25
03-09-2022,18,36.2578125
03-09-2022,19,38
03-09-2022,20,39.578125
03-09-2022,21,40
03-09-2022,22,44
03-09-2022,23,47
03-09-2022,24,50
03-09-2022,25,53
03-09-2022,26,58
03-09-2022,27,62
03-09-2022,28,65
03-09-2022,29,67
03-09-2022,30,70
03-09-2022,31,71
03-09-2022,32,70
03-09-2022,33,69
03-09-2022,34,70
03-09-2022,35,83.09375
03-09-2022,36,80.375
03-09-2022,37,70
03-09-2022,38,68
03-09-2022,39,82
03-09-2022,40,67
03-09-2022,41,68
03-09-2022,42,65
03-09-2022,43,62
03-09-2022,44,64
03-09-2022,45,63
03-09-2022,46,64
03-09-2022,47,63
03-09-2022,48,65
03-09-2022,49,69
03-09-2022,50,68
03-09-2022,51,66
03-09-2022,52,67
03-09-2022,53,69
03-09-2022,54,68
03-09-2022,55,66
03-09-2022,56,67
03-09-2022,57,65
03-09-2022,58,64
03-09-2022,59,65
03-09-2022,60,67.36626869
03-09-2022,61,70
03-09-2022,62,70.75
03-09-2022,63,76.75
03-09-2022,64,79.25
03-09-2022,65,72
03-09-2022,66,74
03-09-2022,67,73
03-09-2022,68,81.37207031
03-09-2022,69,79.1875
03-09-2022,70,77
03-09-2022,71,79
03-09-2022,72,83
03-09-2022,73,85.5
03-09-2022,74,80
03-09-2022,75,81
03-09-2022,76,78
03-09-2022,77,79
03-09-2022,78,77
03-09-2022,79,74
03-09-2022,80,71
03-09-2022,81,67
03-09-2022,82,64
03-09-2022,83,61
03-09-2022,84,60
03-09-2022,85,57
03-09-2022,86,56
03-09-2022,87,54
03-09-2022,88,53
03-09-2022,89,51
03-09-2022,90,49
03-09-2022,91,47
03-09-2022,92,44
03-09-2022,93,46
03-09-2022,94,42
03-09-2022,95,40
03-09-2022,96,45.04779053
03-09-2022,1,1779
03-09-2022,2,1768
03-09-2022,3,1741
03-09-2022,4,1739
03-09-2022,5,1727
03-09-2022,6,1715
03-09-2022,7,1688
03-09-2022,8,1683
03-09-2022,9,1670
03-09-2022,10,1656
03-09-2022,11,1613
03-09-2022,12,1610
03-09-2022,13,1583
03-09-2022,14,1581
03-09-2022,15,1564
03-09-2022,16,1536
03-09-2022,17,1519
03-09-2022,18,1509
03-09-2022,19,1489
03-09-2022,20,1449
03-09-2022,21,1407
03-09-2022,22,1375
03-09-2022,23,1335
03-09-2022,24,1313
03-09-2022,25,1316
03-09-2022,26,1306
03-09-2022,27,1301
03-09-2022,28,1286
03-09-2022,29,1247
03-09-2022,30,1270
03-09-2022,31,1282
03-09-2022,32,1278
03-09-2022,33,1277
03-09-2022,34,1273
03-09-2022,35,1362.5
03-09-2022,36,1320
03-09-2022,37,1377
03-09-2022,38,1392
03-09-2022,39,1433
03-09-2022,40,1449
03-09-2022,41,1443
03-09-2022,42,1440
03-09-2022,43,1506
03-09-2022,44,1527
03-09-2022,45,1556
03-09-2022,46,1557
03-09-2022,47,1534
03-09-2022,48,1528
03-09-2022,49,1588
03-09-2022,50,1600
03-09-2022,51,1623
03-09-2022,52,1625
03-09-2022,53,1600
03-09-2022,54,1591
03-09-2022,55,1608
03-09-2022,56,1574
03-09-2022,57,1586
03-09-2022,58,1567
03-09-2022,59,1515
